posts,label
is_authentic_no posemo_yes discrep_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes risk_yes assent_yes high_wps type_status afternoon house passed legislation block obama administration attempt undercut welfare reform like post agree need protect welfare work requirements helped lift millions poverty,HER
is_analytic_yes is_authentic_no is_tone_yes posemo_yes affiliation_yes achieve_yes power_yes reward_yes many_sixltr type_photo nation seniors deserve better president obama took 716 billion medicare pay obamacare jeopardizing benefits reducing access care,HER
is_analytic_no is_clout_yes is_authentic_no cause_yes discrep_yes affiliation_yes power_yes low_wps has_qmark type_photo caption contest newt caption poster caption leave comment tell,HER
is_analytic_no is_clout_yes is_authentic_no is_tone_yes posemo_yes discrep_yes tentat_yes certain_yes differ_yes affiliation_yes power_yes assent_yes many_sixltr low_wps type_photo medicare established promise america seniors ensure promise kept like share agree,HER
is_clout_yes is_tone_yes posemo_yes negemo_yes cause_yes discrep_yes tentat_yes differ_yes affiliation_yes power_yes assent_yes few_sixltr low_wps type_photo send presidents change fix mess washington like share agree,HER
is_analytic_no is_clout_no is_tone_yes posemo_yes achieve_yes power_yes many_sixltr type_photo mitt romney deliver real recovery stronger america,HER
is_analytic_yes is_authentic_yes power_yes low_wps type_photo replace refs replace president nrcc org,HER
is_analytic_no is_clout_yes is_authentic_no posemo_yes discrep_yes affiliation_yes achieve_yes power_yes type_photo moral obligation save american dream children grandchildren need political leaders mitt romney plan real recovery,HER
is_clout_no posemo_yes negemo_yes sad_yes cause_yes differ_yes achieve_yes power_yes high_wps type_photo president obama continues push devastating tax increases cost 700 000 jobs mitt romney reform tax code create millions new jobs,HER
posemo_yes insight_yes discrep_yes hear_yes affiliation_yes power_yes risk_yes assent_yes few_sixltr type_photo vice president biden today said middle class years buried agree means need stop digging electing mitt romney president united states,HER
is_analytic_no posemo_yes discrep_yes differ_yes hear_yes affiliation_yes achieve_yes reward_yes netspeak_yes few_sixltr low_wps type_video has_url said better middle class buried obama economy afford years like,HER
posemo_yes discrep_yes tentat_yes differ_yes power_yes assent_yes few_sixltr high_wps type_status like post agree vice president biden middle class buried years president obama,HER
is_authentic_no is_tone_yes posemo_yes insight_yes certain_yes achieve_yes power_yes reward_yes netspeak_yes type_photo has_url tonight debate highlight choice broken promises bold leadership mitt romney real leader offering real reforms real recovery,HER
is_tone_no negemo_yes anger_yes sad_yes insight_yes cause_yes tentat_yes certain_yes differ_yes see_yes hear_yes affiliation_yes power_yes reward_yes high_wps type_status seen 2007 speech senator obama suggested racism federal government waive stafford act assist new orleans katrina know 10 days senator obama gave speech federal government fact waive stafford act new orleans add insult injury barack obama 14 senators voted included provision supplemental emergency assistance new orleans words dishonest divisive behavior sadly seen far years,HER
few_sixltr type_status has_hashtag hey mitt romney maryland schools years row,HER
is_clout_yes posemo_yes negemo_yes sad_yes insight_yes cause_yes tentat_yes differ_yes achieve_yes power_yes risk_yes has_qmark type_status tonight president offered excuses failed economic leadership left 23 million americans asking question jobs americans ready elect leaders lead mitt romney strong record creating jobs plan people work,HER
insight_yes cause_yes certain_yes see_yes affiliation_yes achieve_yes power_yes type_photo tonight mitt romney defined choice futures country clear man moment lead real recovery,HER
is_analytic_yes insight_yes certain_yes see_yes affiliation_yes achieve_yes power_yes reward_yes netspeak_yes low_wps type_photo has_url mitt romney clear choice america track help america comeback team 15 donation,HER
is_tone_no negemo_yes sad_yes insight_yes discrep_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes risk_yes few_sixltr has_qmark type_photo tired obama failed trickle government policies sign petition think middle class buried years obama nrcc org buried,HER
posemo_yes negemo_yes sad_yes discrep_yes tentat_yes certain_yes differ_yes affiliation_yes achieve_yes power_yes type_photo night president rhetoric promises broken years sign petition tired obama policies burying middle class nrcc org buried,HER
is_analytic_yes is_clout_yes is_authentic_no is_tone_yes posemo_yes affiliation_yes power_yes reward_yes few_sixltr has_exclam type_photo like share help million likes,HER
is_analytic_no is_clout_yes is_authentic_no discrep_yes differ_yes affiliation_yes power_yes type_photo vice president biden recently boasted president obama want raise taxes afford years,HER
is_clout_yes is_authentic_no power_yes netspeak_yes type_photo has_url read kobe story meeting vice president biden,HER
is_analytic_yes posemo_yes negemo_yes certain_yes achieve_yes netspeak_yes few_sixltr has_qmark type_photo has_url obama claims trillion plan reduce debt truth obama pledged cut deficit half end term,HER
is_analytic_no is_clout_yes is_tone_yes posemo_yes affiliation_yes reward_yes low_wps type_photo million likes counting,HER
is_clout_yes is_authentic_no is_tone_no negemo_yes anger_yes certain_yes affiliation_yes achieve_yes netspeak_yes few_sixltr type_photo has_url stand team fighting day,HER
is_analytic_yes is_clout_yes is_tone_yes posemo_yes tentat_yes reward_yes risk_yes type_photo great pep talk trusted advisors,HER
is_clout_yes posemo_yes hear_yes affiliation_yes achieve_yes netspeak_yes few_sixltr low_wps type_photo has_url share say team obama biden tonight debate live stream coverage begins et,HER
is_analytic_yes is_authentic_no is_tone_yes posemo_yes see_yes hear_yes netspeak_yes few_sixltr low_wps has_exclam type_photo has_url click like support paul ryan stand paul,HER
is_analytic_no is_clout_yes is_authentic_no affiliation_yes reward_yes few_sixltr low_wps has_exclam type_photo let,HER
is_clout_yes is_authentic_no is_tone_yes posemo_yes see_yes netspeak_yes few_sixltr low_wps has_exclam type_photo has_url support paul ryan,HER
is_analytic_no is_authentic_yes insight_yes certain_yes differ_yes see_yes affiliation_yes netspeak_yes few_sixltr low_wps type_photo has_url choice clear afford years like donate 15,HER
is_analytic_no is_tone_no negemo_yes anger_yes sad_yes insight_yes cause_yes differ_yes affiliation_yes achieve_yes power_yes risk_yes few_sixltr high_wps type_status vice president duck dodge blame escape administration failed economic record paul ryan vp understands central issue deal economy knows pro growth economic policies paul ryan going vice president united states,HER
is_analytic_no is_clout_yes is_tone_yes posemo_yes discrep_yes tentat_yes differ_yes see_yes affiliation_yes achieve_yes power_yes few_sixltr type_photo like share photo proud vp biden night debate,HER
is_tone_no negemo_yes insight_yes cause_yes tentat_yes achieve_yes power_yes reward_yes netspeak_yes type_photo has_url obamacare signature achievement administration damaging means future higher costs fewer choices decisions government bureaucrats,HER
is_clout_yes is_tone_no negemo_yes anger_yes affiliation_yes reward_yes risk_yes few_sixltr low_wps type_photo got 24 days stop obama pelosi join fight nrcc org,HER
is_analytic_no is_clout_yes is_authentic_no is_tone_yes posemo_yes affiliation_yes achieve_yes type_photo citadel cadet private proud family,HER
is_analytic_no insight_yes cause_yes tentat_yes affiliation_yes achieve_yes power_yes type_photo face big choice president obama chance choices mitt romney deliver real reforms real recovery,HER
is_analytic_yes is_clout_yes is_authentic_no is_tone_yes posemo_yes discrep_yes hear_yes few_sixltr low_wps has_exclam type_photo click like wish navy happy 237th birthday thank service,HER
is_analytic_yes is_clout_yes is_authentic_no is_tone_no negemo_yes anx_yes sad_yes certain_yes affiliation_yes achieve_yes power_yes risk_yes netspeak_yes many_sixltr high_wps type_photo has_url joe biden embarrassed thursday apparent inability hold conversation struggles facing working families years democrats economic failure,HER
is_analytic_no is_clout_yes is_tone_yes posemo_yes insight_yes affiliation_yes achieve_yes power_yes reward_yes few_sixltr has_qmark type_photo think win tomorrow night debate poll nrcc org mitt,HER
is_analytic_yes is_tone_no negemo_yes anx_yes affiliation_yes power_yes risk_yes high_wps type_photo moral obligation sake families struggling today sake future generations balance budget prevent debt crisis,HER
is_authentic_yes posemo_yes insight_yes achieve_yes power_yes reward_yes few_sixltr has_qmark type_photo think mitt going pull win tonight debate vote nrcc org mitt,HER
is_analytic_yes is_tone_yes posemo_yes affiliation_yes achieve_yes reward_yes low_wps type_photo great conversation mitt romney proud stand mitt tonight,HER
